trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
184,False,"{'e': 0.07372097807744857, 'a': 0.5}",20,10,-26.534040975636568,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
185,False,"{'e': 0.07352146220938077, 'a': 0.5}",30,13,24.57981318295858,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
186,False,"{'e': 0.07332355751067665, 'a': 0.5}",20,0,-18.784242890563135,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
187,False,"{'e': 0.07312724241271307, 'a': 0.5}",20,0,25.094996177045957,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
188,False,"{'e': 0.07293249574894728, 'a': 0.5}",25,16,-40.623693122050454,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
189,False,"{'e': 0.07273929674533079, 'a': 0.5}",20,6,25.1744842267951,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
190,False,"{'e': 0.07254762501100116, 'a': 0.5}",35,9,1.6184765832347443,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 1}",1
191,False,"{'e': 0.07235746052924216, 'a': 0.5}",20,7,14.57302486284178,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
192,False,"{'e': 0.07216878364870323, 'a': 0.5}",25,1,8.327549925785355,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 0}",1
193,False,"{'e': 0.07198157507486945, 'a': 0.5}",30,0,-3.2130029851237913,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
194,False,"{'e': 0.07179581586177382, 'a': 0.5}",25,0,26.2418730186387,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
195,False,"{'e': 0.0716114874039433, 'a': 0.5}",25,0,35.7846103491554,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
196,False,"{'e': 0.07142857142857142, 'a': 0.5}",20,0,-14.099139884936035,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
197,False,"{'e': 0.07124704998790965, 'a': 0.5}",25,20,8.733893521683182,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
198,False,"{'e': 0.07106690545187015, 'a': 0.5}",20,0,-45.790239249578455,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
199,False,"{'e': 0.07088812050083358, 'a': 0.5}",25,0,26.25039571389065,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
200,False,"{'e': 0.07071067811865475, 'a': 0.5}",30,0,44.257980688787995,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
201,False,"{'e': 0.07053456158585983, 'a': 0.5}",20,12,12.819074463847201,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
202,False,"{'e': 0.07035975447302918, 'a': 0.5}",20,0,23.400742568159057,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
203,False,"{'e': 0.07018624063435965, 'a': 0.5}",25,0,34.176838787249245,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
204,False,"{'e': 0.07001400420140048, 'a': 0.5}",25,0,-2.820456113291205,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
205,False,"{'e': 0.06984302957695782, 'a': 0.5}",25,0,27.690508472605362,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
206,False,"{'e': 0.06967330142916177, 'a': 0.5}",25,2,-7.9870851340695035,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
207,False,"{'e': 0.06950480468569159, 'a': 0.5}",30,24,10.246742025265196,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
208,False,"{'e': 0.06933752452815364, 'a': 0.5}",30,1,-1.2183016239112978,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 0}",1
209,False,"{'e': 0.06917144638660747, 'a': 0.5}",35,14,18.547039921988222,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
210,False,"{'e': 0.06900655593423542, 'a': 0.5}",20,12,1.5067739005353094,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
211,False,"{'e': 0.06884283908215143, 'a': 0.5}",20,2,24.203622130748265,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
212,False,"{'e': 0.06868028197434452, 'a': 0.5}",25,14,-7.058176358845973,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
213,False,"{'e': 0.06851887098275317, 'a': 0.5}",25,7,18.88596882273599,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
214,False,"{'e': 0.06835859270246633, 'a': 0.5}",25,0,28.172576295119487,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
215,False,"{'e': 0.06819943394704735, 'a': 0.5}",20,2,5.922080376510037,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
216,False,"{'e': 0.06804138174397717, 'a': 0.5}",20,0,24.16783843934365,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
217,False,"{'e': 0.06788442333021306, 'a': 0.5}",20,14,15.871820341453697,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
218,False,"{'e': 0.06772854614785964, 'a': 0.5}",25,0,-16.42763728560606,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
219,False,"{'e': 0.06757373783994859, 'a': 0.5}",25,0,11.10649063017486,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
220,False,"{'e': 0.06741998624632421, 'a': 0.5}",20,9,-44.47645772648106,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
221,False,"{'e': 0.06726727939963124, 'a': 0.5}",30,7,-74.79465644681852,"{0: 18, 1: 2, 2: 1, 3: 0, 4: 2}",1
222,False,"{'e': 0.06711560552140243, 'a': 0.5}",25,0,33.456190432847514,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
223,False,"{'e': 0.06696495301824251, 'a': 0.5}",20,6,25.59685046146692,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
224,False,"{'e': 0.0668153104781061, 'a': 0.5}",25,2,29.974233420828295,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
225,False,"{'e': 0.06666666666666667, 'a': 0.5}",20,0,-2.8979933470588914,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
226,False,"{'e': 0.06651901052377393, 'a': 0.5}",20,6,18.971957625135264,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
227,False,"{'e': 0.0663723311599972, 'a': 0.5}",20,0,28.129254624408258,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
228,False,"{'e': 0.06622661785325219, 'a': 0.5}",20,0,4.948984837017463,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
229,False,"{'e': 0.06608186004550898, 'a': 0.5}",25,0,33.92126920113919,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
230,False,"{'e': 0.0659380473395787, 'a': 0.5}",25,18,11.070604497523108,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
231,False,"{'e': 0.0657951694959769, 'a': 0.5}",35,13,37.85708463903669,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
232,False,"{'e': 0.06565321642986127, 'a': 0.5}",20,13,11.866517763995216,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
233,False,"{'e': 0.06551217820804184, 'a': 0.5}",35,9,-0.7892511827467075,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 1}",1
234,False,"{'e': 0.06537204504606134, 'a': 0.5}",30,0,-67.37546320426101,"{0: 26, 1: 0, 2: 2, 3: 0, 4: 2}",0
235,False,"{'e': 0.06523280730534423, 'a': 0.5}",20,0,22.714478906413913,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
236,False,"{'e': 0.06509445549041194, 'a': 0.5}",20,13,12.469523254065384,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'e': 0.06495698024616309, 'a': 0.5}",25,18,11.359284618167068,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
238,False,"{'e': 0.06482037235521644, 'a': 0.5}",20,0,9.903628424289934,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
239,False,"{'e': 0.06468462273531508, 'a': 0.5}",20,0,25.189847881925708,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
240,False,"{'e': 0.06454972243679027, 'a': 0.5}",25,8,31.966956157204613,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
241,False,"{'e': 0.06441566264008308, 'a': 0.5}",20,8,4.394420606809115,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
242,False,"{'e': 0.0642824346533225, 'a': 0.5}",20,12,12.362463073069556,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'e': 0.06415002990995841, 'a': 0.5}",25,0,36.44891876997429,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
244,False,"{'e': 0.06401843996644799, 'a': 0.5}",20,3,19.66562048891184,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
245,False,"{'e': 0.06388765649999399, 'a': 0.5}",25,0,-1.3162780203404838,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
246,False,"{'e': 0.06375767130633382, 'a': 0.5}",25,9,28.35959943732886,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
247,False,"{'e': 0.06362847629757777, 'a': 0.5}",20,0,28.366807889925287,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
248,False,"{'e': 0.06350006350009525, 'a': 0.5}",25,19,6.525943625542105,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
249,False,"{'e': 0.06337242505244779, 'a': 0.5}",25,7,-23.818153750570904,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
250,False,"{'e': 0.06324555320336758, 'a': 0.5}",20,6,20.946544396894712,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
251,False,"{'e': 0.06311944030978031, 'a': 0.5}",20,0,7.92519229371127,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
252,False,"{'e': 0.0629940788348712, 'a': 0.5}",20,2,28.695737632745768,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
253,False,"{'e': 0.06286946134619315, 'a': 0.5}",25,18,11.71689082975086,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
254,False,"{'e': 0.06274558051381586, 'a': 0.5}",25,0,30.45724991648796,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
255,False,"{'e': 0.06262242910851495, 'a': 0.5}",20,14,11.838091457009167,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
256,False,"{'e': 0.0625, 'a': 0.5}",25,3,26.216648851030165,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
257,False,"{'e': 0.06237828615518053, 'a': 0.5}",20,11,10.486243296491761,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
258,False,"{'e': 0.062257280636469035, 'a': 0.5}",20,9,14.586776007598946,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
259,False,"{'e': 0.062136976600120006, 'a': 0.5}",20,15,3.5321277046137167,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
260,False,"{'e': 0.062017367294604234, 'a': 0.5}",20,10,18.105545067959532,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
261,False,"{'e': 0.061898446059017294, 'a': 0.5}",25,0,16.388107626818844,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
262,False,"{'e': 0.06178020632152154, 'a': 0.5}",25,9,26.441302574738923,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
263,False,"{'e': 0.061662641597820735, 'a': 0.5}",25,8,28.962032657246453,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'e': 0.06154574548966636, 'a': 0.5}",20,0,14.516274351399248,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
265,False,"{'e': 0.06142951168339512, 'a': 0.5}",20,0,18.5141339779734,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
266,False,"{'e': 0.06131393394849658, 'a': 0.5}",20,3,7.143106123773254,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
267,False,"{'e': 0.06119900613621046, 'a': 0.5}",20,10,-5.6242913221692135,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
268,False,"{'e': 0.06108472217815261, 'a': 0.5}",20,13,9.750943743521514,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'e': 0.06097107608496923, 'a': 0.5}",30,0,41.86200110491621,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
270,False,"{'e': 0.06085806194501846, 'a': 0.5}",25,4,23.22027444020915,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
271,False,"{'e': 0.0607456739230787, 'a': 0.5}",30,4,-9.122324687765294,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 1}",1
272,False,"{'e': 0.06063390625908324, 'a': 0.5}",20,12,13.536224677431898,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'e': 0.060522753266880246, 'a': 0.5}",30,18,17.510438934870574,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
274,False,"{'e': 0.0604122093330177, 'a': 0.5}",20,13,11.182501933320108,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
275,False,"{'e': 0.060302268915552716, 'a': 0.5}",30,3,43.93016681369976,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'e': 0.0601929265428846, 'a': 0.5}",35,18,21.67614346757474,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
277,False,"{'e': 0.06008417681261097, 'a': 0.5}",35,17,28.359048139976277,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
278,False,"{'e': 0.05997601439040672, 'a': 0.5}",25,20,9.437038037883422,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
279,False,"{'e': 0.05986843400892496, 'a': 0.5}",25,16,17.72196037617079,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'e': 0.05976143046671968, 'a': 0.5}",20,0,-106.69504472192715,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 3}",1
281,False,"{'e': 0.05965499862718936, 'a': 0.5}",35,22,-19.51457952805201,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
282,False,"{'e': 0.05954913341754137, 'a': 0.5}",25,14,-23.90020871420263,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
283,False,"{'e': 0.0594438298277764, 'a': 0.5}",30,13,27.900183773107905,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'e': 0.05933908290969266, 'a': 0.5}",25,0,20.428985787459816,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
285,False,"{'e': 0.05923488777590923, 'a': 0.5}",30,0,39.23640402512918,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
286,False,"{'e': 0.05913123959890826, 'a': 0.5}",20,13,11.9384883595669,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'e': 0.059028133610095526, 'a': 0.5}",25,0,7.0799504212918265,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
288,False,"{'e': 0.05892556509887897, 'a': 0.5}",35,24,14.526716932266389,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'e': 0.058823529411764705, 'a': 0.5}",20,7,22.615952677324607,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'e': 0.058722021951470346, 'a': 0.5}",20,5,24.126349484972607,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
291,False,"{'e': 0.05862103817605492, 'a': 0.5}",20,6,25.98992147071134,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'e': 0.058520573598065284, 'a': 0.5}",25,0,31.876673808359097,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
293,False,"{'e': 0.0584206237836986, 'a': 0.5}",20,16,5.363616798240386,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'e': 0.05832118435198043, 'a': 0.5}",30,17,22.221497575959706,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'e': 0.0582222509739582, 'a': 0.5}",25,9,-13.096271430163382,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
296,False,"{'e': 0.05812381937190964, 'a': 0.5}",25,12,21.234871804657043,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'e': 0.058025885318565944, 'a': 0.5}",20,0,-35.08176417806147,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
298,False,"{'e': 0.057928444636349226, 'a': 0.5}",20,6,-48.28627603876025,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 1}",1
299,False,"{'e': 0.05783149319662402, 'a': 0.5}",35,0,37.1822880957595,"{0: 34, 1: 1, 2: 0, 3: 0, 4: 0}",0
300,False,"{'e': 0.05773502691896257, 'a': 0.5}",25,11,25.06713028866345,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
301,False,"{'e': 0.0576390417704235, 'a': 0.5}",25,7,-5.777568327434976,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
302,False,"{'e': 0.0575435337648436, 'a': 0.5}",20,13,10.8762273427397,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'e': 0.0574484989621426, 'a': 0.5}",20,7,22.15004809711752,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
304,False,"{'e': 0.057353933467640436, 'a': 0.5}",20,0,-92.47806315590569,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 3}",0
305,False,"{'e': 0.057259833431386825, 'a': 0.5}",30,24,11.37025014839125,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
306,False,"{'e': 0.05716619504750295, 'a': 0.5}",20,8,15.356359969107364,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
307,False,"{'e': 0.05707301455353496, 'a': 0.5}",25,2,23.330445825729296,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
308,False,"{'e': 0.05698028822981897, 'a': 0.5}",20,0,14.292714636728439,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
309,False,"{'e': 0.05688801239885743, 'a': 0.5}",25,12,16.19656256641129,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
310,False,"{'e': 0.05679618342470648, 'a': 0.5}",30,19,15.746792751725724,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
311,False,"{'e': 0.05670479771237427, 'a': 0.5}",30,0,40.39121461397167,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
312,False,"{'e': 0.05661385170722978, 'a': 0.5}",25,14,15.692294269215813,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
313,False,"{'e': 0.05652334189442215, 'a': 0.5}",20,11,14.39075094468937,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'e': 0.05643326479831003, 'a': 0.5}",30,4,-44.42465606740123,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 1}",1
315,False,"{'e': 0.0563436169819011, 'a': 0.5}",20,0,25.65880747347241,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
316,False,"{'e': 0.0562543950463012, 'a': 0.5}",30,11,28.280615123065665,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'e': 0.05616559563017304, 'a': 0.5}",20,0,4.356251361039103,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
318,False,"{'e': 0.056077215409204434, 'a': 0.5}",20,7,25.086786456735105,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
319,False,"{'e': 0.05598925109558543, 'a': 0.5}",25,0,36.532414103330744,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
320,False,"{'e': 0.05590169943749474, 'a': 0.5}",20,8,16.642429154899247,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
321,False,"{'e': 0.05581455721859476, 'a': 0.5}",20,4,17.922578317042795,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'e': 0.05572782125753528, 'a': 0.5}",25,0,28.513349182698256,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
323,False,"{'e': 0.055641488407465724, 'a': 0.5}",20,10,13.178890486379176,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
324,False,"{'e': 0.05555555555555555, 'a': 0.5}",20,0,-12.931134655323804,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
325,False,"{'e': 0.05547001962252291, 'a': 0.5}",20,0,27.49015004978122,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
326,False,"{'e': 0.05538487756217113, 'a': 0.5}",30,15,14.601058557719895,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
327,False,"{'e': 0.0553001263609331, 'a': 0.5}",25,19,13.871963065188929,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
328,False,"{'e': 0.05521576303742327, 'a': 0.5}",20,13,12.557153085707606,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'e': 0.055131784641997125, 'a': 0.5}",20,10,18.101165670479496,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
330,False,"{'e': 0.055048188256318034, 'a': 0.5}",30,10,32.8226294660913,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
331,False,"{'e': 0.05496497099293127, 'a': 0.5}",30,24,10.218078306965882,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'e': 0.05488212999484517, 'a': 0.5}",25,12,20.719909452736474,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'e': 0.0547996624351191, 'a': 0.5}",20,0,21.755766649129207,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
334,False,"{'e': 0.054717565516458275, 'a': 0.5}",30,14,5.992819435083974,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
335,False,"{'e': 0.05463583647081531, 'a': 0.5}",20,11,14.126119217721833,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'e': 0.0545544725589981, 'a': 0.5}",20,8,-32.39220886603061,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
337,False,"{'e': 0.05447347107028433, 'a': 0.5}",25,7,28.910789829608763,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
338,False,"{'e': 0.05439282932204212, 'a': 0.5}",25,0,19.014324732235224,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
339,False,"{'e': 0.054312544659356844, 'a': 0.5}",20,5,23.161014648193017,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
340,False,"{'e': 0.05423261445466404, 'a': 0.5}",25,15,16.159646243144625,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
341,False,"{'e': 0.05415303610738823, 'a': 0.5}",20,0,-15.127569089086643,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
342,False,"{'e': 0.05407380704358752, 'a': 0.5}",20,3,31.110284183273038,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'e': 0.05399492471560388, 'a': 0.5}",20,14,8.292823516867909,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'e': 0.053916386601719206, 'a': 0.5}",25,17,16.949305690088686,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
345,False,"{'e': 0.05383819020581655, 'a': 0.5}",20,0,19.871301558669206,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
346,False,"{'e': 0.053760333057047034, 'a': 0.5}",20,9,10.404291052839916,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
347,False,"{'e': 0.0536828127095019, 'a': 0.5}",20,0,-15.618787682306976,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
348,False,"{'e': 0.05360562674188974, 'a': 0.5}",20,7,24.387534992596414,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
349,False,"{'e': 0.05352877275721892, 'a': 0.5}",35,0,43.79649070002999,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
350,False,"{'e': 0.05345224838248487, 'a': 0.5}",20,11,17.547367284362057,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'e': 0.05337605126836238, 'a': 0.5}",20,5,15.027465578400317,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
352,False,"{'e': 0.053300179088902604, 'a': 0.5}",30,6,36.11142612554429,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
353,False,"{'e': 0.05322462954123495, 'a': 0.5}",25,16,15.523531425947077,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
354,False,"{'e': 0.05314940034527339, 'a': 0.5}",25,6,2.301674094006202,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
355,False,"{'e': 0.053074489243427524, 'a': 0.5}",20,9,16.370344746832828,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
356,False,"{'e': 0.052999894000318, 'a': 0.5}",20,0,25.177716053669695,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
357,False,"{'e': 0.05292561240249631, 'a': 0.5}",20,7,23.79230783170743,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'e': 0.05285164225816899, 'a': 0.5}",20,5,24.345115452197483,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'e': 0.05277798139692595, 'a': 0.5}",20,0,8.1374970424441,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
360,False,"{'e': 0.05270462766947299, 'a': 0.5}",30,0,29.786683193102338,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
361,False,"{'e': 0.05263157894736842, 'a': 0.5}",20,7,23.59966475208538,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
362,False,"{'e': 0.052558833122763673, 'a': 0.5}",20,15,9.024115152423722,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'e': 0.0524863881081478, 'a': 0.5}",20,11,15.332723576074752,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'e': 0.052414241836095915, 'a': 0.5}",20,12,-24.69225814625738,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
365,False,"{'e': 0.052342392259021375, 'a': 0.5}",20,10,2.55754363553583,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
366,False,"{'e': 0.05227083734893167, 'a': 0.5}",25,14,19.381154915119048,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
367,False,"{'e': 0.052199575097188054, 'a': 0.5}",20,9,17.246712637575996,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'e': 0.05212860351426869, 'a': 0.5}",25,6,17.764109594443298,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
